#2021-3-4_16:29:38
48,9,267,-8
1,7,270,-5
10,9,276,-6
9,7,274,-5
10,5,275,-4
11,8,270,-11
9,4,270,-12
10,7,271,-9
9,12,266,-13
11,11,269,-13
10,14,265,-11
9,15,266,-16
10,12,267,-9
11,15,260,-10
9,14,265,-10
10,12,266,-9
9,10,265,-12
10,9,267,-9
11,8,270,-13
9,14,265,-16
10,13,268,-17
10,12,265,-13
10,9,269,-13
10,7,268,-9
10,13,267,-11
9,12,268,-12
11,14,265,-12
9,14,264,-13
10,16,262,-1
10,17,263,-7
9,14,262,-2
11,11,267,0
10,10,268,-4
9,13,267,0
10,10,267,-5
10,15,268,3
10,12,264,-8
10,14,266,-6
9,10,265,-14
11,13,265,-9
10,12,264,-9
9,11,267,-12
10,11,267,-9
9,13,266,-3
11,14,265,0
10,10,268,-5
9,14,264,-3
10,14,265,-8
11,15,268,-4
9,13,267,1
49,9,266,-3
0,6,268,-7
10,9,273,3
10,10,269,1
10,8,272,-3
10,8,275,0
10,8,274,-5
9,4,276,-9
11,9,269,-10
9,9,271,-13
10,8,271,-11
10,12,266,-15
10,6,271,-12
10,10,265,-7
10,13,262,-11
9,14,266,-13
10,9,266,-13
10,11,267,-14
10,14,265,-8
10,10,268,-12
9,13,264,-7
11,13,263,-13
10,14,263,-8
9,12,262,-9
10,18,258,-13
11,17,262,-3
9,13,262,-11
10,11,272,-6
9,10,264,-9
10,14,264,-14
11,13,265,-9
9,11,264,-12
10,9,268,-13
10,6,272,-10
10,5,266,-12
10,8,272,-5
9,5,274,-9
10,6,270,-9
11,11,271,-16
9,12,273,-14
10,11,264,-12
10,11,273,-12
9,14,269,-8
11,9,266,-8
9,8,264,-10
10,8,267,-10
10,10,261,-13
10,16,263,-17
10,17,264,-13
10,16,264,-12
50,7,271,-8
8,11,267,-7
11,14,266,-17
10,12,266,-13
9,15,263,-14
10,11,263,-8
11,9,268,-6
9,10,262,-11
10,16,263,-6
9,12,265,-2
11,18,269,3
10,13,267,-1
9,17,268,-3
10,10,265,3
11,12,266,-1
9,9,270,6
10,12,263,-4
9,14,267,-2
10,11,268,-10
11,12,265,-11
9,15,263,-12
10,11,268,-9
10,9,268,-13
10,3,269,-11
10,9,273,-16
10,8,270,-6
9,8,271,-7
11,2,279,-5
9,5,273,0
10,12,268,-1
10,15,270,5
9,12,266,0
11,14,265,-4
10,11,271,-1
9,13,267,-1
10,10,270,0
10,10,270,-4
10,7,269,2
10,9,268,-4
9,8,272,0
11,7,269,0
10,8,270,-3
9,8,274,2
10,10,267,-2
9,7,271,2
11,8,269,-2
10,9,271,2
9,9,268,-2
10,12,268,-1
11,10,270,2
47,9,271,-6
2,11,265,-2
9,15,268,-2
10,7,271,1
10,9,271,-5
10,6,273,-5
10,7,277,-4
10,7,273,-6
9,12,270,-14
11,10,265,-9
9,13,264,-16
10,8,268,-8
10,13,265,-11
10,14,264,-8
10,12,267,-9
10,12,261,-10
9,13,267,-1
10,17,263,-5
10,15,266,-2
10,14,262,-5
10,13,264,-6
9,12,265,-7
11,13,266,-10
10,13,266,-9
9,15,262,-9
10,17,262,-6
11,13,265,-5
9,14,261,-6
10,11,269,-1
9,13,268,-2
10,9,271,1
11,10,269,-3
9,6,271,4
10,10,268,-4
10,9,271,1
10,9,272,-2
10,10,269,1
9,8,270,-1
10,11,270,3
11,10,268,-2
9,14,271,3
10,8,272,0
10,11,268,-3
9,10,272,0
11,8,273,0
9,10,270,-4
10,6,271,-2
10,4,272,-1
10,5,272,-9
10,5,273,-11
48,8,266,-6
1,13,267,-10
10,13,266,-14
9,11,267,-10
11,11,268,-8
10,13,268,-4
9,12,265,-3
10,14,265,-2
11,12,269,-2
9,15,263,-3
10,7,269,2
9,10,268,-5
11,6,273,2
10,10,271,-2
9,5,273,3
10,10,271,-4
10,5,272,-6
10,9,271,-8
10,8,271,-7
9,10,268,-16
10,6,269,-6
11,12,267,-11
9,11,265,-12
10,11,269,-11
10,12,265,-9
10,13,265,-10
10,12,266,-5
9,16,263,-7
10,17,263,-6
10,12,266,-4
10,14,265,-6
10,13,269,-7
10,14,267,-13
9,14,264,-6
11,13,262,-11
10,17,265,-5
9,17,263,-10
10,9,269,-6
10,12,266,-4
10,12,264,-3
10,12,272,3
9,13,266,-4
10,12,267,-3
11,15,263,4
9,9,268,-1
10,16,265,0
9,13,268,-5
11,12,268,1
10,13,265,-6
9,9,268,1
48,9,265,-6
1,8,266,-5
10,4,273,-7
11,2,274,-2
9,3,277,-5
10,8,271,-7
10,5,273,-6
10,8,272,-7
10,6,274,-10
10,6,275,-8
9,6,273,-10
11,6,271,-8
9,6,270,-15
10,11,267,-14
10,12,266,-9
9,6,270,-10
11,10,271,-14
10,5,269,-9
9,8,271,-11
10,11,267,-14
10,12,269,-11
10,11,265,-13
10,12,261,-13
9,13,263,-8
11,14,265,-8
10,12,268,-1
9,16,262,-12
10,13,264,-10
9,10,266,-11
11,16,264,-8
10,14,266,-8
9,13,260,-11
10,14,264,-3
11,13,263,-9
9,13,266,-4
10,16,266,-8
10,14,266,-5
10,16,263,-9
10,15,265,-3
9,12,263,-3
10,14,263,-11
10,17,265,-7
10,14,265,-10
10,13,267,-14
10,9,272,-9
9,8,268,-12
11,13,264,-10
9,12,268,-10
10,10,266,-5
10,15,263,-17
52,7,268,-4
7,12,266,-8
10,10,268,-10
10,13,260,-15
9,13,268,-13
11,14,269,-4
10,12,264,-13
9,14,265,-6
10,13,267,0
11,12,267,-5
9,13,266,2
10,9,264,-9
9,13,263,-7
10,15,263,-11
11,16,266,-4
9,13,267,-12
10,13,269,-9
10,11,266,-12
10,8,272,-7
10,5,272,-15
9,6,273,-11
10,5,274,-15
11,5,272,-4
9,6,273,-11
10,6,273,-7
10,7,275,-11
9,13,264,-10
11,10,267,-13
10,6,272,-13
9,2,274,-11
10,5,273,-9
10,5,274,-9
10,5,270,-8
10,7,274,-12
9,7,272,-3
11,14,264,-9
10,11,270,-14
9,11,269,-9
10,10,263,-8
9,11,267,-12
11,12,263,-6
10,13,263,-14
9,14,265,-8
10,12,268,-12
11,13,263,-9
9,9,270,-15
10,12,267,-13
9,7,271,-17
11,9,266,-11
10,8,268,-12
48,10,269,-5
1,10,268,-6
9,13,267,-9
10,12,268,-7
11,14,262,-6
9,12,266,-12
10,11,265,-12
10,12,263,-13
10,14,262,-12
10,11,263,-11
10,13,262,-13
9,12,270,-11
11,7,274,-16
9,10,265,-8
10,11,269,-15
10,11,270,-9
9,10,269,-14
11,13,267,-12
10,11,265,-11
9,8,268,-10
10,12,261,-12
10,13,266,-9
10,14,267,-17
10,14,261,-13
9,14,267,-13
11,12,265,-11
10,13,266,-15
9,8,270,-12
10,8,267,-13
10,11,264,-16
10,8,269,-11
10,12,268,-14
9,8,272,-15
10,12,268,-14
11,11,262,-10
9,11,265,-14
10,11,264,-5
10,11,266,-12
10,13,266,-4
10,13,266,-9
9,15,265,-2
10,13,268,-6
10,12,268,-5
10,15,269,1
10,11,270,-5
10,9,274,1
9,11,267,1
11,8,272,-5
9,4,275,-5
10,10,270,-15
54,10,268,-6
5,12,267,-7
11,15,264,-1
9,16,265,-4
10,13,266,-2
9,16,266,-5
11,13,265,0
10,11,267,-7
9,14,266,-5
10,15,264,-3
11,14,266,-9
9,13,266,-14
10,9,266,-11
9,12,263,-14
10,11,267,-10
11,10,270,-9
9,8,273,-14
10,8,272,-10
10,8,268,-13
10,8,269,-19
10,11,263,-10
9,12,267,-11
10,14,265,-7
11,13,264,-6
9,9,268,-7
10,13,264,-9
10,14,265,-12
9,14,266,-5
11,16,259,-12
10,13,266,-8
9,8,269,-5
10,7,270,-10
10,7,272,-10
10,7,271,-12
10,11,268,-15
9,6,273,-5
11,2,272,-4
10,4,275,-3
9,0,275,-3
10,7,273,-5
9,5,272,-7
11,7,273,-11
10,7,269,-4
9,8,272,-9
10,2,273,-7
11,7,271,-10
9,6,268,-9
10,6,272,-10
9,6,275,-12
11,11,270,-11
48,9,268,-7
1,9,273,-4
10,12,274,-3
10,6,275,0
9,11,269,-5
11,8,272,5
9,11,269,0
10,9,270,-5
10,9,273,0
10,11,265,-2
10,8,273,-4
10,13,273,-2
9,10,272,-3
10,14,272,2
10,10,269,-1
10,8,275,5
10,10,269,-2
9,11,271,2
11,10,269,-1
10,7,274,2
9,10,266,-4
10,13,268,-4
10,15,263,-8
10,10,268,-1
10,17,263,-6
9,13,264,-10
10,12,266,-6
11,13,265,-12
9,12,267,-5
10,13,263,-2
10,11,270,-6
10,9,263,-9
10,10,268,-14
9,10,272,-14
10,4,275,-8
11,7,273,-10
9,6,270,-4
10,6,270,2
10,8,271,-4
9,11,271,2
11,11,272,-3
9,15,269,0
10,12,266,-5
10,15,264,-2
10,13,267,-3
10,15,266,-5
10,13,263,-7
9,13,263,-10
11,12,269,-4
9,14,270,0
48,8,266,-8
2,12,269,-8
9,5,273,-5
10,8,271,-5
10,3,272,-4
10,8,270,-2
10,13,271,0
9,12,268,-3
11,13,272,0
10,10,267,-8
9,12,266,-1
10,15,264,-3
10,13,268,-2
10,13,268,-1
10,12,270,-1
9,15,268,2
10,10,265,-6
11,10,269,0
9,13,270,-4
10,10,272,2
10,15,266,-4
10,14,267,-1
10,9,271,1
9,10,268,-2
10,6,276,-2
10,8,271,2
10,8,271,-8
10,9,268,-11
10,11,267,-13
9,10,268,-11
11,14,266,-9
10,15,264,-15
9,13,265,-10
10,13,265,-9
10,13,264,-1
10,14,269,1
10,13,266,-2
9,12,269,-5
10,10,273,4
11,10,268,-1
9,10,275,4
10,8,271,-5
9,5,274,-4
11,9,270,-4
10,8,272,1
9,11,271,1
10,11,270,-2
11,14,269,-1
9,9,271,0
10,11,269,-4
50,12,267,-8
9,12,270,-1
10,18,263,-5
10,17,260,-8
10,13,266,-11
9,11,267,-13
11,14,263,-6
9,13,264,-12
10,10,270,-13
10,15,264,-14
9,13,267,-8
11,13,265,-8
10,12,266,-5
9,13,267,-3
10,12,266,0
10,10,271,-3
10,7,273,2
10,7,271,-2
9,4,271,-1
11,6,275,-8
10,5,275,-5
9,7,269,-9
10,6,274,-9
9,4,272,-10
11,9,270,-10
10,9,273,-13
9,10,263,-8
10,12,262,-2
11,13,268,-2
9,14,270,1
10,13,271,-2
10,7,270,-2
10,9,270,0
10,13,269,-3
9,5,273,-4
10,8,268,0
11,8,271,0
9,8,270,-9
10,12,266,-15
10,10,268,-14
9,12,267,-5
11,19,260,-6
9,14,268,-4
10,15,261,-6
10,11,267,-2
10,12,267,-2
10,14,265,-1
10,12,271,3
9,13,268,0
11,10,269,1
48,10,269,-6
1,11,270,-3
10,8,269,2
9,9,271,-7
10,6,272,-8
10,8,269,-12
10,12,266,-9
10,14,264,-14
9,13,269,-3
11,13,273,-2
10,8,272,-4
9,6,269,2
10,8,266,-4
10,5,271,-8
10,8,271,-10
10,15,265,-14
9,15,270,-9
10,16,267,1
11,13,267,0
9,9,269,-2
10,12,270,-2
10,7,271,-1
10,5,271,-11
10,10,269,-10
9,12,268,-7
10,15,264,-4
10,13,264,0
10,12,268,-2
10,8,272,-4
10,6,271,-11
9,8,272,-15
11,13,265,-15
9,16,266,-14
10,13,262,-7
10,14,265,1
10,10,267,-2
10,13,271,-1
10,8,274,0
9,11,270,-1
10,8,275,2
11,7,271,-4
9,10,272,-4
10,8,270,0
9,7,271,0
11,6,268,-7
10,5,271,-12
9,12,268,-9
10,13,264,-13
11,11,268,-11
9,12,267,-3
48,9,266,-5
1,10,272,-9
10,3,272,1
10,9,271,1
10,9,270,-3
10,13,270,0
9,12,268,-3
10,11,270,-2
11,12,267,2
9,12,272,-2
10,5,273,3
10,11,270,-2
9,14,268,0
11,10,269,-2
9,15,267,-1
10,12,270,-1
10,15,268,1
10,13,268,-5
10,15,266,0
10,11,267,-6
9,10,270,1
11,13,266,-4
10,11,270,-2
9,13,270,-1
10,10,269,4
9,12,267,-7
11,11,273,4
10,12,271,-6
9,11,273,1
10,9,273,-1
11,10,273,3
9,9,268,-2
10,7,268,0
9,9,268,-3
11,6,271,-7
10,10,267,-16
9,13,264,-10
10,10,273,-11
10,15,263,-1
10,16,266,0
10,12,269,-3
9,15,267,-1
10,8,273,-3
11,4,275,1
9,9,273,-2
10,9,274,-6
10,9,270,-1
10,7,269,-7
10,6,270,-12
10,11,266,-13
47,9,268,-6
2,16,263,-8
9,14,264,-9
11,13,264,-14
10,13,265,-9
9,9,266,-3
10,13,270,0
10,11,271,-4
10,9,274,-1
10,6,273,-1
9,10,272,1
10,7,270,0
11,11,270,-6
9,7,269,-2
10,10,270,2
9,8,269,0
11,9,270,-5
10,5,276,-3
9,7,275,-11
10,11,269,-15
11,12,262,-12
9,12,264,-13
10,12,266,-8
10,14,266,-5
9,15,265,-3
11,15,266,-1
9,13,265,-4
10,13,269,0
10,9,268,-4
10,17,268,-1
10,15,265,0
10,9,269,-3
9,6,272,0
11,10,270,0
9,8,270,-2
10,13,270,4
10,13,268,-2
9,13,269,0
11,9,268,-4
10,9,272,-1
9,4,274,-6
10,5,274,-4
10,7,269,0
10,11,268,0
10,12,269,-3
9,6,275,-4
11,7,272,-2
10,7,271,0
9,8,269,-3
10,10,272,3
47,9,267,-4
2,6,272,-11
11,8,271,-15
9,10,271,-14
10,11,268,-13
10,4,274,-11
10,11,266,-13
10,11,266,-12
9,12,269,-5
10,13,268,-1
11,12,268,-2
9,14,265,-1
10,14,263,-8
10,14,269,-2
9,14,267,-4
11,11,271,0
9,10,266,-2
10,12,270,-1
10,6,275,1
10,6,273,-2
10,7,269,-9
10,9,267,-9
9,12,263,-10
11,14,266,-13
10,14,263,-12
9,13,265,-11
10,14,264,-7
9,13,261,-12
11,13,266,-5
10,13,266,-2
9,13,271,-2
10,8,271,0
11,7,268,-1
9,5,274,-4
10,6,274,-4
9,9,273,-9
11,9,272,-17
10,16,263,-15
9,14,263,-6
10,12,264,-4
10,14,266,-5
10,15,263,-4
10,9,268,-4
9,10,263,-6
10,14,265,-1
11,15,267,1
9,13,266,-3
10,13,268,-2
10,15,268,-2
10,8,270,-1
50,10,264,-4
9,13,261,-8
10,10,268,-5
9,13,264,-11
11,14,266,-4
10,13,265,0
9,11,267,-4
10,8,271,-5
10,10,274,4
10,10,269,0
10,9,267,-2
9,8,271,-1
10,3,273,-2
11,10,271,-11
9,11,269,-13
10,8,268,-13
9,7,268,-14
11,9,266,-14
10,11,266,-9
9,13,267,-13
10,14,265,-9
11,13,260,-7
9,13,265,-10
10,11,268,-4
9,12,268,-10
10,13,268,-1
11,16,263,-11
9,12,264,-4
10,14,268,-3
10,16,267,-3
10,15,268,-1
10,13,264,-7
10,11,262,-3
9,13,268,0
11,13,270,-4
9,8,272,-2
10,9,270,-2
10,6,271,-2
9,7,271,-4
11,10,267,-10
10,8,270,-13
9,11,268,-13
10,9,269,-15
10,14,265,-6
10,12,263,-13
10,16,264,-10
9,16,265,-2
11,13,266,-5
10,11,268,-1
9,12,264,4
48,8,266,-7
1,9,270,2
10,11,266,-2
11,11,270,0
9,11,270,-1
10,5,273,-3
10,11,268,-14
10,6,268,0
10,7,273,-8
9,10,270,-8
10,9,274,-10
10,10,269,-11
10,7,269,-15
10,13,266,-13
10,10,268,-12
9,15,266,-11
11,16,267,-8
9,14,262,-6
10,10,266,1
10,11,267,-8
10,11,271,-7
10,14,265,-9
10,15,261,-3
9,14,261,-9
10,15,264,-7
10,14,265,-9
10,13,266,-12
10,13,265,-6
9,12,266,-9
11,16,263,-2
10,14,264,-5
9,17,269,0
10,13,269,-4
10,11,271,-4
10,12,270,-2
10,13,261,-5
9,15,269,0
10,12,269,-5
11,16,269,-1
9,16,267,1
10,10,272,-2
10,11,271,0
10,11,269,-4
10,8,272,-1
9,8,274,2
10,8,272,-3
11,5,273,-7
9,7,271,-14
10,9,271,-9
10,9,270,-9
48,11,269,-6
1,15,265,-11
10,12,265,-7
10,11,262,-6
10,12,266,-7
9,15,266,1
11,13,268,-4
10,8,271,-1
9,7,275,2
10,8,271,-5
9,8,273,-13
11,14,264,-16
10,12,265,-12
9,13,264,-14
10,8,267,-8
11,13,266,-11
9,13,265,-7
10,11,269,-2
9,11,270,-1
11,14,271,5
10,11,271,0
9,10,270,-2
10,15,263,-5
10,10,269,1
10,13,267,-1
10,11,271,0
9,10,271,-4
10,15,270,0
11,13,267,-4
9,14,267,-3
10,12,268,1
10,11,266,-5
10,13,264,-6
10,13,266,-7
10,16,265,-6
9,13,266,-8
10,12,264,-11
10,16,262,-2
10,15,262,-6
10,11,266,-6
9,9,266,-3
11,12,266,-1
10,13,268,2
9,12,267,-3
10,11,275,0
10,11,268,-6
10,12,268,-1
10,17,260,-6
9,13,268,-7
10,14,266,-10
49,10,267,-6
1,13,269,-5
10,14,269,2
9,7,269,-2
10,9,271,-1
11,6,273,-1
9,5,275,-5
10,5,273,-4
10,9,270,-8
9,4,272,0
11,6,269,-3
9,4,274,-9
10,10,268,-13
10,11,267,-17
10,11,268,-7
10,13,264,-5
10,15,261,-3
9,11,273,-4
11,11,268,-2
9,8,275,0
10,9,269,-3
10,8,271,-10
9,8,269,-13
11,13,265,-12
10,12,266,-4
9,12,267,-14
10,14,261,-6
10,12,263,-9
10,15,265,-5
10,13,266,-10
9,11,266,-8
11,11,269,-10
10,11,270,-10
9,14,268,-7
10,14,262,-15
11,14,265,-12
9,10,260,-3
10,14,268,0
9,12,265,-2
10,13,270,-5
11,16,269,0
9,12,267,-4
10,12,268,0
10,9,266,-2
10,9,269,-1
10,12,271,0
9,12,269,-6
10,4,271,-1
11,5,274,0
9,10,271,-2
50,8,273,-10
9,13,269,1
10,10,267,-3
10,16,266,-1
10,16,260,0
10,10,267,0
9,10,270,-2
11,13,269,1
9,9,271,0
10,12,269,-4
10,8,271,-4
9,7,274,-9
11,8,269,-13
10,12,266,-14
9,12,266,-15
10,13,266,0
11,11,268,-6
9,4,271,1
10,7,269,0
9,10,267,-2
11,6,272,0
10,10,271,-5
9,4,272,-6
10,8,270,-3
10,5,274,-10
10,2,275,-3
10,10,271,-14
9,8,269,-11
10,11,267,-12
11,11,269,-12
9,11,269,-1
10,9,271,2
10,9,271,-3
10,5,275,-5
10,6,272,5
9,7,271,-2
10,6,268,-3
10,7,270,-13
10,9,267,-10
10,10,271,-11
10,10,268,-14
9,5,275,-4
11,7,268,-11
10,5,271,-3
9,6,273,-5
10,9,274,1
10,10,271,-2
10,6,271,2
10,7,270,-5
9,5,273,-4
53,8,264,-7
7,6,272,-8
10,4,275,-3
9,7,271,-3
10,7,273,-7
11,7,271,-5
9,10,267,-12
10,12,269,-14
9,11,268,-10
10,6,272,-6
11,9,267,-12
9,8,271,-10
10,9,269,-13
10,12,267,-13
10,12,266,-14
10,14,266,-12
10,14,265,-8
9,12,264,-3
11,14,264,-10
9,14,263,-9
10,13,264,-12
10,7,267,-9
9,12,267,-8
11,15,263,-10
10,15,267,-4
9,14,267,-3
10,8,273,1
10,6,272,-2
10,7,271,1
10,8,269,-7
9,4,273,-4
11,4,273,-7
10,7,271,-12
9,11,270,-12
10,7,272,-4
9,10,270,-9
11,7,270,-11
10,8,270,-9
9,11,267,-14
10,9,271,-12
11,12,268,-9
9,15,265,-17
10,14,262,-8
10,12,265,-10
10,15,265,-6
10,12,268,-3
9,12,265,-11
10,15,265,-4
10,11,265,-7
10,13,265,-5
48,8,267,-6
1,11,267,-8
10,6,270,-2
10,6,273,-1
10,5,275,-3
10,7,272,-9
10,5,274,-12
9,9,271,-9
10,12,267,-14
10,10,267,-7
10,15,262,-6
10,11,266,-11
9,16,263,-1
11,15,263,3
10,13,269,-2
9,13,266,-6
10,16,264,-6
11,13,264,-8
9,9,269,-11
10,12,270,-13
9,3,274,-5
10,5,272,-9
11,5,272,-14
9,12,267,-11
10,17,264,-7
10,15,264,-3
10,16,263,-3
10,14,265,1
9,11,268,-2
10,10,266,-2
11,12,269,-1
9,10,271,4
10,9,271,0
10,10,269,-2
9,5,272,-2
11,5,272,-8
9,12,267,-12
10,15,264,-6
10,12,266,-6
10,6,270,-2
10,8,274,4
10,8,272,-1
9,6,273,2
11,9,272,-7
10,5,272,-10
9,8,266,-9
10,10,263,-10
9,13,261,-13
11,17,264,-4
10,14,265,-7
48,9,268,-7
1,8,271,1
9,12,269,0
11,11,269,-3
10,7,272,-4
9,8,273,-3
10,2,276,-3
10,4,275,-4
10,10,266,-10
10,5,278,-9
9,11,266,-7
10,12,268,-12
11,13,263,-6
9,11,268,-2
10,12,267,-3
10,8,274,2
10,9,268,-4
10,4,273,-3
9,5,272,0
10,8,271,-1
10,6,275,-15
10,12,265,-8
10,13,267,-12
10,12,267,-9
9,12,262,-4
11,13,264,-6
10,16,265,-5
9,17,261,-1
10,13,270,0
10,11,269,-1
10,6,270,1
10,7,272,-1
9,5,274,-7
10,12,268,-12
11,10,263,-15
9,15,264,2
10,10,266,-9
9,14,274,1
11,12,265,-3
10,10,271,4
9,6,271,-1
10,4,274,0
11,6,272,-5
9,4,277,-5
10,6,274,-15
9,9,267,-12
10,13,264,-9
11,15,265,-9
9,17,265,-6
10,10,273,-4
48,10,266,-6
1,11,271,-10
11,8,269,-1
9,6,274,3
10,7,271,0
10,10,269,-3
9,4,273,-6
11,9,273,-14
10,8,268,-7
9,12,266,-16
10,13,268,-12
10,14,266,-6
10,13,264,-8
10,14,266,-7
9,15,264,-11
11,14,264,-4
10,13,266,-4
9,14,267,-8
10,13,264,-1
9,15,265,-1
11,8,271,-3
10,6,272,2
9,7,274,-2
10,8,270,-3
11,6,271,-10
9,9,273,-13
10,5,274,-9
10,8,270,-14
10,12,267,-15
10,16,266,-5
9,15,260,-12
10,10,263,-4
11,9,273,2
9,9,273,-3
10,11,267,-10
10,12,260,-12
9,13,268,0
11,10,265,-7
9,11,268,0
10,14,271,-2
10,7,272,-3
10,8,268,-10
10,8,270,-11
10,15,264,-5
9,13,264,-4
11,10,267,-5
9,3,273,-6
10,8,270,-6
10,12,267,-10
9,12,268,-4
51,9,270,-4
9,10,273,-8
10,10,270,-11
9,12,269,-17
11,13,266,-18
10,10,267,-13
9,15,261,-12
10,13,265,-8
10,15,267,-3
10,10,269,2
10,8,272,-1
9,5,275,-5
10,10,271,-11
11,12,266,-16
9,9,265,-13
10,13,260,-3
10,16,264,-5
10,14,266,-3
10,13,270,1
9,10,271,-2
10,4,270,-2
10,6,273,2
10,7,273,-6
10,7,274,-7
10,10,266,-12
9,8,271,-13
11,9,265,-9
9,14,265,-7
10,13,264,-2
10,14,266,-5
10,11,268,-1
10,7,272,2
10,14,269,-1
9,7,274,0
10,10,269,-2
11,6,275,-10
9,8,269,-15
10,12,268,-12
9,13,267,-14
11,13,263,-9
10,16,262,-5
9,14,263,-8
10,13,267,-1
11,13,265,-2
9,11,270,0
10,13,265,-4
9,14,269,-6
10,12,272,-3
11,12,266,1
9,10,267,2
48,8,267,-6
1,12,266,-6
10,10,270,-10
11,8,272,-14
9,7,273,-12
10,9,269,-7
10,5,274,-3
9,6,271,2
11,9,268,-3
9,5,274,-4
10,12,270,1
10,9,272,0
10,10,270,-1
10,13,270,1
10,11,269,1
9,13,268,-3
11,9,269,1
10,7,270,-2
9,10,272,0
10,13,270,-2
9,13,267,-4
11,11,275,-3
10,10,270,0
9,13,269,-1
10,13,267,3
11,11,269,-3
9,11,271,2
10,9,268,-2
9,7,271,2
11,10,270,-5
10,7,273,-9
9,4,273,-7
10,3,274,-7
10,6,274,-6
10,9,271,-3
10,11,268,-13
9,10,266,-10
10,14,262,-13
11,13,264,-9
9,16,264,-5
10,14,265,-9
10,12,269,0
10,11,268,-3
10,13,269,1
10,11,270,-3
9,12,271,5
10,10,272,-2
10,10,270,3
10,6,271,-6
10,5,272,-5
47,10,267,-7
2,11,263,0
10,9,272,-2
10,14,264,-7
10,13,264,-3
9,15,262,-3
10,14,265,-1
11,5,272,5
9,12,269,0
10,10,273,-6
9,8,269,-6
11,11,265,-15
10,12,266,-11
9,16,263,-10
10,14,264,-5
11,13,264,-4
9,13,266,1
10,11,265,-5
10,10,270,-1
9,13,272,5
11,11,269,-1
9,7,274,-1
10,7,274,-5
10,10,267,-12
10,14,268,-6
10,11,267,-5
10,16,265,-7
9,11,266,-1
11,8,271,3
9,7,270,-6
10,8,275,-8
10,10,270,-10
9,12,267,-12
11,14,265,-6
10,15,268,-3
9,14,264,-5
10,13,269,-1
10,13,265,-2
10,8,267,-1
10,6,272,2
9,8,269,0
11,7,273,-4
10,7,270,-5
9,10,266,-14
10,7,267,-15
11,13,265,-9
9,14,263,-8
10,15,267,-4
9,15,267,-3
10,11,269,3
49,10,268,-7
1,9,276,-5
10,8,270,1
9,6,271,-1
10,3,273,2
11,10,269,-7
9,5,273,-6
10,7,271,-8
10,10,267,-10
9,11,266,-10
11,15,264,-7
9,15,266,-2
10,8,272,-5
10,10,270,3
10,9,269,1
10,9,269,-3
10,9,272,-9
9,5,273,-11
11,8,269,-15
9,11,267,-12
10,6,273,-12
10,12,266,-7
9,8,272,-16
11,12,266,-10
10,11,264,-10
9,11,266,-6
10,14,265,-2
10,10,269,-1
10,7,273,0
10,9,269,-4
9,8,269,-6
11,5,274,-6
10,9,271,-7
9,11,269,-17
10,14,263,-12
10,13,263,-9
10,10,266,-4
10,14,270,2
9,13,266,-2
10,13,268,-1
11,10,272,-1
9,4,275,1
10,6,271,-2
10,8,272,-7
10,6,272,-12
10,5,273,-5
9,8,268,-13
10,9,272,-15
10,11,269,-10
10,9,273,-13
48,8,269,-8
2,10,272,-8
9,13,270,-3
10,8,271,0
10,9,270,-3
10,7,272,0
10,7,271,0
9,9,269,0
10,6,270,-2
11,6,273,-3
9,4,273,-11
10,5,274,-9
9,6,271,-6
11,6,272,-5
10,8,270,-13
9,4,272,-14
10,7,271,-13
11,14,263,-14
9,11,267,-12
10,10,269,-5
9,6,268,-13
10,11,266,-14
11,12,265,-11
9,14,268,-2
10,11,268,-2
10,11,274,0
10,8,271,-2
10,8,267,-13
10,13,263,-4
9,15,266,-2
11,11,266,-3
9,10,270,-2
10,7,271,3
10,9,273,-4
9,8,272,-3
11,8,268,-12
10,5,273,-11
9,8,268,-15
10,6,273,-9
10,13,266,-19
10,14,263,-11
10,11,264,-8
9,12,269,-2
11,12,268,0
10,11,272,-2
9,8,271,-1
10,7,272,-15
9,7,271,-11
11,14,266,-1
10,13,270,3
50,9,268,-3
8,5,277,2
11,10,268,-2
10,7,272,0
9,10,268,-2
10,6,270,1
10,7,271,-4
10,6,272,-5
10,7,270,-12
10,12,268,-9
9,10,264,-12
11,14,266,-12
9,13,268,-9
10,12,267,4
10,9,269,-3
10,6,270,-8
10,7,273,-6
10,7,272,-7
9,11,270,-15
10,15,264,-9
10,13,265,-11
10,11,266,-5
10,12,266,0
9,13,266,-5
11,7,271,-2
10,7,273,0
9,9,269,-1
10,6,275,-4
10,8,272,-12
10,11,266,-17
10,13,267,-11
9,13,267,-1
10,10,270,4
11,7,270,-1
9,6,271,-6
10,9,267,-10
9,11,266,-8
11,12,266,-5
10,15,264,0
9,10,269,-5
10,10,272,0
11,9,269,-1
9,8,272,-3
10,4,271,1
10,9,268,-9
9,9,269,-11
11,12,266,-8
9,15,262,-6
10,11,268,-4
10,12,269,-1
48,10,266,-7
2,11,269,-3
9,9,271,-2
10,7,271,-4
10,8,272,-11
9,11,263,-10
11,12,266,-9
10,16,265,0
9,14,268,-4
10,10,274,-2
10,10,272,-8
10,5,274,-11
10,12,269,-10
9,12,266,-8
11,10,271,-2
10,11,271,0
9,9,268,-2
10,7,271,-6
9,9,269,-11
11,12,268,-7
10,16,264,-11
9,14,267,5
10,10,268,-1
11,7,272,1
9,10,271,-1
10,4,273,-7
10,13,266,-13
10,11,265,-8
10,11,269,-4
9,12,269,-4
10,5,270,1
10,7,272,-5
