time,x,y,z
14952,10,270,-2
14962,15,265,-5
14971,7,271,-3
14982,11,269,-1
14992,7,273,-3
15001,11,268,-6
15011,5,271,-5
15022,13,269,-3
15031,10,266,-7
15041,9,270,0
15050,10,270,-8
15060,8,270,-6
15071,11,270,1
15080,6,273,-8
15090,14,269,-1
15100,10,269,-12
15110,14,270,-1
15120,6,273,-11
15129,11,266,-5
15139,10,273,-5
15150,13,268,-2
15159,6,270,-4
15169,12,266,-3
15179,8,270,-8
15188,8,270,-2
15199,12,268,-9
15208,6,269,-11
15218,14,265,-3
15228,8,270,-9
15238,14,267,2
15248,9,270,-10
15258,9,268,-4
15267,10,272,-8
15278,10,272,-4
15287,11,265,-4
15297,10,272,-6
15343,8,268,-6
15346,9,268,-5
15356,13,266,-8
15366,10,271,-3
15376,15,266,2
15386,9,269,-3
15395,10,270,-3
15406,7,272,-9
15416,10,270,0
15425,9,269,-8
15435,10,270,-1
15444,13,265,-6
15455,6,269,-3
15465,13,268,1
15474,7,270,-1
15484,11,268,-3
15495,5,272,-6
15504,11,269,-4
15514,9,268,-8
15523,11,270,0
15534,8,272,-12
15544,8,269,-6
15553,11,270,-4
15563,8,270,-7
15574,10,270,1
15583,8,269,-10
15593,10,269,-4
15603,11,272,-3
15612,8,268,-8
15623,9,269,-3
15632,12,266,-8
15642,9,270,-11
15652,13,267,-2
15662,9,267,-7
15672,9,271,-2
15682,12,267,-4
15691,10,271,-7
15702,12,269,1
15711,10,267,-6
15721,8,269,-4
15731,11,268,-3
15740,7,271,-10
15751,11,268,-6
15761,13,267,-10
15770,10,273,-4
15780,10,265,-6
15790,9,272,-1
15800,16,267,-6
15810,10,272,-11
15819,14,268,-1
15868,10,267,-7
15868,9,268,-5
15879,14,264,-10
15889,7,271,-6
15898,12,269,-1
15908,10,267,-11
15919,7,271,-3
15928,12,266,-9
15938,8,271,-6
15947,13,269,2
15958,8,270,-5
15968,8,272,-2
15977,11,269,-3
15987,8,272,-6
15997,11,269,-3
16007,13,265,-7
16017,9,270,-3
16026,12,267,-6
16036,8,271,-8
16047,12,267,-2
16056,8,270,-8
16066,13,269,-2
16076,6,271,-10
16086,12,269,-3
16096,9,269,-13
16105,13,266,-4
16115,8,272,-7
16125,14,267,-1
16135,11,269,-11
16145,9,270,0
16155,8,269,-8
16164,4,269,0
16175,7,271,-7
16184,9,269,-8
16194,11,267,-6
16204,9,270,-6
16214,12,267,-6
16224,11,266,-8
16234,13,267,-6
16243,10,270,-7
16253,9,271,-5
16263,7,272,-7
16273,14,269,-1
16283,11,268,-11
16292,7,272,-2
16303,10,268,-10
16313,8,269,-3
16322,13,265,-3
16332,7,272,-6
16342,9,274,-5
16389,10,267,-7
16392,6,275,0
16401,10,268,-6
16411,5,273,-4
16420,10,268,-1
16431,12,268,-9
16441,11,272,0
16450,9,268,-10
16460,10,272,-4
16471,12,268,-8
16480,8,272,-6
16490,11,269,-8
16499,7,271,-3
16509,11,267,-5
16520,9,269,-6
16529,12,267,-5
16539,8,270,-5
16549,11,269,-4
16559,9,269,-7
16569,9,268,-4
16578,9,266,-7
16588,9,273,-6
16599,13,269,-6
16608,10,271,-12
16618,11,268,-1
16628,10,269,-9
16637,7,271,-8
16648,12,268,-5
16658,12,266,-12
16667,7,270,0
16677,9,267,-5
16687,10,268,-11
16697,9,273,-2
16707,11,268,-6
16716,11,272,-6
16727,10,272,-3
16737,10,266,-11
16746,8,270,-7
16756,15,267,-4
16765,12,264,-7
16776,9,270,1
16786,9,269,-7
16795,6,271,-8
16805,12,265,-6
16816,12,268,-7
16825,5,276,-4
16835,9,269,-8
16844,10,271,-11
16855,9,272,-2
16865,12,267,-6
16911,9,268,-6
16914,11,268,-9
16923,15,267,-4
16933,11,271,-7
16944,9,271,-1
16953,11,266,-8
16963,7,272,-3
16973,14,264,-7
16983,11,269,-7
16993,11,269,-5
17002,9,267,-6
17012,9,269,-5
17022,12,270,-2
17032,11,266,-7
17042,7,270,-1
17052,10,265,-4
17061,7,269,-8
17072,7,269,-5
17081,12,267,-5
17091,11,269,-10
17101,10,270,-3
17111,11,267,-9
17121,6,271,-4
17131,14,263,-5
17140,9,272,-9
17150,13,266,-5
17160,6,274,-8
17170,9,271,0
17180,9,270,-7
17189,9,268,-2
17200,10,266,-8
17210,6,270,-7
17219,13,265,-3
17229,10,266,-6
17239,9,271,-2
17249,12,270,-5
17259,5,273,-9
17268,10,267,-4
17278,7,271,-8
17289,10,268,-2
17298,9,267,-7
17308,10,270,1
17317,12,268,-5
17328,7,272,3
17338,10,268,-7
17347,7,271,-10
17357,9,266,-6
17368,9,268,-5
17377,-2,290,-41
17387,13,264,-5
17433,4,268,-18
17436,0,266,-26
17446,4,279,-14
17456,15,255,-5
17466,7,264,-9
17475,11,271,-4
17485,8,276,-5
17496,15,258,-11
17505,9,271,-5
17515,13,260,-6
17525,12,268,-3
17534,14,266,-6
17545,6,272,3
17554,10,268,-8
17564,12,272,-6
17574,11,269,-9
17584,12,271,-2
17594,9,269,-12
17604,9,270,-2
17613,9,270,-9
17624,10,270,-9
17633,13,266,-3
17643,11,268,-11
17653,15,266,-3
17662,10,270,-7
17673,10,273,3
17683,7,271,-10
17692,6,270,-4
17702,7,269,-10
17713,9,270,-9
17722,12,266,-12
17732,11,270,-8
17741,12,267,-1
17752,15,266,-5
17762,9,271,-7
17771,14,265,-7
17781,11,269,-10
17792,9,270,-5
17801,11,268,-8
17811,10,270,-4
17820,12,267,-6
17830,8,268,-5
17841,10,269,-4
17850,11,268,-8
17860,9,271,-3
17870,10,271,-2
17880,8,271,-15
17890,9,273,-8
17899,9,269,-6
17909,10,270,-10
17955,9,268,-8
17958,13,268,-5
17969,9,271,-3
17978,11,265,-4
17988,10,269,-4
17998,14,267,-7
18008,11,268,-11
18018,9,270,-3
18028,13,267,-5
18037,8,274,-7
18048,14,268,-6
18057,12,269,-8
18067,10,269,-2
18077,12,269,-6
18086,8,271,-2
18097,10,270,-8
18107,8,268,-3
18116,11,267,-2
18126,11,269,-5
18136,7,272,-7
18146,14,265,-5
18156,7,273,-3
18165,12,271,-2
18176,9,269,-12
18186,10,269,-5
18195,12,267,-13
18205,8,274,-8
18214,12,268,-7
18225,8,274,-10
18235,13,269,-5
18244,7,272,-5
18254,11,266,-3
18265,12,268,-12
18274,8,268,-3
18284,8,270,-9
18293,7,270,-5
18304,10,269,-4
18314,9,271,-5
18323,8,271,-2
18333,13,266,-10
18343,10,268,-5
18353,14,267,-5
18363,10,268,-10
18372,7,271,-3
18382,10,269,-6
18393,8,271,-12
18402,8,270,-3
18412,14,264,-6
18422,9,271,-2
18432,8,271,-4
18481,10,263,-8
18481,13,271,-12
18491,12,266,-6
18501,9,266,-11
18510,8,292,6
18521,11,278,-1
18530,6,266,-5
18540,9,259,-8
18550,13,267,-9
18560,10,264,-9
18570,12,263,-1
18580,9,270,-9
18589,14,276,-4
18599,14,270,-8
18609,10,268,-7
18619,8,271,5
18629,10,269,-1
18638,7,269,-10
18649,7,267,-7
18659,13,266,-7
18668,11,277,-5
18678,12,272,-3
18688,9,273,-7
18698,11,274,-7
18708,14,269,-5
18717,14,263,-12
18727,8,268,-8
18738,12,266,-4
18747,15,270,-7
18757,8,272,-3
18766,12,270,-2
18777,10,265,-13
18787,7,268,-8
18796,12,270,2
18806,10,268,-6
18817,10,270,-10
18826,7,272,-9
18836,7,268,-6
18845,13,265,-3
18855,14,265,-7
18866,7,271,-6
18875,8,270,-3
18885,11,267,-4
18895,8,272,-7
18905,7,274,-5
18915,12,266,-6
18924,13,266,-11
18934,9,268,-6
18945,11,265,-5
18954,13,266,-7
19001,8,269,-4
19003,13,268,-12
19013,9,269,-3
19023,11,267,-3
19033,14,264,-4
19043,11,267,-13
19053,8,270,-3
19062,13,267,-3
19073,7,272,-9
19082,12,268,-1
19092,10,270,-8
19102,9,270,-3
19111,9,269,-5
19122,7,271,-6
19132,5,270,-9
19141,13,271,-3
19151,15,262,-7
19161,10,270,-5
19171,12,273,1
19181,14,265,-2
19190,11,270,-6
19201,6,269,-3
19211,11,265,-2
19220,12,265,-10
19230,10,270,-2
19240,12,269,-5
19250,10,268,-14
19260,11,270,-5
19269,11,267,-4
19279,9,272,-4
19290,11,270,-4
19299,12,264,-8
19309,8,266,-7
19318,8,271,-10
19329,8,270,-10
19339,11,268,-6
19348,11,268,-8
19358,10,269,-10
19368,7,271,-8
19378,6,271,-3
19388,13,266,-6
19398,9,272,-11
19407,11,269,-10
19418,9,267,-8
19427,10,272,-7
19437,14,267,-6
19447,14,268,-6
19457,8,272,-5
19467,13,268,-1
19476,6,270,-7
19523,8,267,-6
19526,13,269,-2
19535,8,270,-4
19546,10,267,-3
19556,15,266,-10
19565,11,271,-5
19575,12,267,-5
19585,7,271,-9
19595,11,273,-3
19605,13,268,-11
19614,10,271,-4
19624,13,267,-4
19634,9,267,-6
19644,8,270,-3
19654,6,272,-8
19663,8,270,-4
19674,9,268,-10
19684,7,271,-5
19693,12,263,-13
19703,7,272,-2
19714,13,269,-4
19723,10,269,-5
19733,9,271,-2
19742,8,270,-10
19752,8,270,-2
19763,12,266,-8
19772,7,272,-4
19782,12,267,-6
19792,7,270,-9
19802,11,268,-2
19812,8,274,-8
19821,9,269,-6
19831,8,269,-8
19842,9,269,-3
19851,11,267,-4
19861,11,267,-6
19871,11,272,-6
19880,14,270,-3
19891,11,266,-13
19900,12,267,-4
19910,12,265,-4
19920,7,267,-3
19930,12,271,-3
19940,10,269,-11
19950,8,271,-3
19959,16,262,-8
19970,8,269,-4
19979,9,272,-2
19989,10,271,-10
19999,10,271,-9
20045,10,267,-5
20048,13,265,1
20058,11,268,-9
20068,8,270,-2
20078,12,266,-5
20087,12,266,-10
20098,9,270,-12
20108,7,271,-3
20117,12,267,-6
20127,8,269,-12
20136,13,267,-5
20147,13,267,-8
20157,9,269,-8
20166,10,269,-4
20176,8,270,-7
20187,10,271,-1
20196,14,265,-10
20206,9,270,-7
20215,14,268,-3
20226,6,269,-10
20236,11,271,-3
20245,10,273,-9
20255,10,270,-4
20265,11,269,-13
20275,10,270,-7
20285,12,270,0
20294,10,272,-5
20304,7,271,-1
20315,13,263,-9
20324,8,268,-10
20334,7,269,-1
20344,12,267,-7
20354,7,272,-4
20364,15,268,-7
20373,12,273,-5
20383,15,264,-13
20393,10,269,-11
20403,12,266,-11
20413,8,270,-7
20423,13,271,0
20432,9,270,-7
20443,7,271,-9
20452,13,265,-9
20462,11,268,-8
20472,10,269,2
20482,10,266,-5
20492,7,272,-8
20502,9,270,-5
20511,13,268,-7
20521,7,273,-3
20568,9,266,-4
20571,6,273,-14
20581,11,270,-2
20590,8,268,-5
20600,8,272,-7
20610,11,269,-1
20620,12,268,-9
20630,10,273,-7
20639,9,274,-4
20649,11,264,-9
20660,8,266,-8
20669,10,270,-1
20679,10,268,-6
20688,12,271,-9
20699,7,273,-6
20709,13,266,-1
20718,7,271,-4
20728,9,267,-2
20739,10,269,-6
20748,7,268,-3
20758,12,267,-9
20768,11,269,-10
20777,8,271,-5
20788,11,266,-8
20797,9,270,-7
20807,10,270,-3
20817,15,268,-2
20827,8,270,-7
20837,7,272,-9
20846,10,269,-4
20856,11,267,-8
20867,9,268,-5
20876,9,271,-4
20886,12,269,-3
20896,10,268,-12
20905,7,271,-4
20916,11,268,-4
20926,9,266,-11
20935,8,269,-2
20945,11,269,-3
20955,11,267,-10
20965,8,274,-6
20975,10,269,-5
20984,9,269,-10
20995,10,267,-7
21005,13,268,-4
21014,11,268,-6
21024,8,273,-4
21033,10,271,-5
21044,10,265,-5
21098,12,264,-7
21103,13,268,-13
21112,8,275,-6
21123,14,271,1
21133,11,268,-7
21142,6,270,-3
21152,9,271,-2
21163,11,266,-10
21172,9,267,-4
21182,11,266,-5
21191,9,272,-7
21201,10,271,-2
21212,10,268,-11
21221,8,270,-6
21231,14,267,-6
21241,11,269,-8
21251,9,270,-1
21261,12,267,-9
21270,10,269,-6
21280,12,268,-3
21291,12,266,-6
21300,9,271,-1
21310,11,267,-5
21320,6,272,-9
21329,15,265,-7
21340,11,267,-7
21349,11,270,-2
21359,10,267,-8
21369,5,274,-3
21379,12,270,-4
21389,11,269,-11
21399,8,272,-3
21408,11,268,-6
21419,9,270,-4
21428,11,268,-6
21438,11,269,-6
21448,10,271,-4
21457,13,266,-7
21468,11,266,-8
21478,11,269,-3
21487,11,268,-7
21497,8,271,-8
21507,12,268,-4
21517,8,270,-8
21527,13,268,-2
21536,14,267,-6
21547,7,273,-6
21557,8,269,-3
21566,14,261,-5
21576,7,270,-6
21622,8,267,-7
21625,12,268,-4
21636,9,273,-8
21645,12,270,-5
21655,11,265,-13
21664,7,268,-5
21675,12,268,-8
21685,10,269,-8
21694,9,271,-4
21704,9,267,-7
21714,9,271,-7
21724,10,267,-4
21734,13,265,-7
21743,11,271,-5
21753,12,269,-3
21764,12,266,-14
21773,6,270,-6
21783,12,267,-7
21793,9,271,-14
21803,8,269,-3
21813,12,268,-11
21822,9,269,-2
21832,9,268,-6
21842,9,268,2
21852,11,267,-8
21862,8,269,-10
21872,11,268,-5
21881,9,272,-13
21892,9,273,-3
21901,9,269,-8
21911,8,273,-5
21921,12,266,-9
21931,7,269,-7
21941,12,265,-3
21951,7,271,-8
21960,9,268,-2
21970,7,271,-5
21980,8,272,-4
21990,12,267,-12
22000,9,270,-3
22009,15,265,-11
22020,11,271,-7
22030,13,264,-8
22039,9,273,-6
22049,13,267,-7
22059,7,271,-7
22069,13,268,1
22079,8,271,-4
22088,11,270,-1
22098,7,274,-6
22145,9,268,-7
22148,14,268,-3
22158,7,270,-11
22167,11,268,-2
22177,8,268,-9
22188,12,271,-1
22197,13,268,-7
22207,11,271,-2
22217,13,265,-7
22226,9,271,-6
22237,10,270,-4
22246,10,268,-12
22256,9,270,-4
22266,9,270,-9
22276,7,273,-6
22286,11,271,-5
22296,9,274,-7
22305,11,270,-1
22316,8,269,-11
22325,7,270,-4
22335,10,266,-9
22345,8,271,-5
22354,13,267,-3
22365,8,272,-6
22375,9,271,-2
22384,12,266,-9
22394,9,272,-2
22404,13,264,-7
22414,10,270,-1
22424,10,266,-3
22433,7,272,-9
22444,13,270,-6
22454,12,269,-11
22463,10,272,-5
22473,14,266,-10
22482,6,270,-2
22493,12,269,-1
22503,9,272,-7
22512,11,265,-2
22522,7,270,-5
22533,8,271,0
22542,9,268,-7
22552,7,270,-8
22561,12,268,-8
22572,11,268,-4
22582,12,267,-8
22591,8,272,-4
22601,13,267,-5
22611,7,272,-6
22621,12,268,0
22667,9,268,-6
22670,12,264,-7
22680,13,269,1
22690,8,270,-7
22700,10,270,-5
22710,13,265,-7
22719,8,271,-7
22729,14,266,-3
22739,9,272,-9
22749,12,264,-5
22759,10,271,-7
22769,11,272,0
22778,9,272,-8
22789,8,271,-3
22798,15,263,-7
22808,10,267,-10
22818,12,266,-6
22828,11,269,-10
22838,12,270,-2
22848,11,269,-9
22857,11,271,-4
22867,12,270,-6
22877,11,271,-8
22887,10,269,-3
22897,13,264,-12
22906,9,268,-3
22917,12,264,-7
22927,8,273,-8
22936,12,269,-5
22946,10,269,-13
22956,11,269,1
22966,10,268,-8
22976,9,271,-3
22985,13,268,-4
22995,10,270,-8
23006,12,266,-3
23015,8,270,-9
23025,13,268,-2
23034,12,266,-10
23045,7,272,-1
23055,12,267,-7
23064,7,272,-1
23074,11,265,-9
23085,8,272,-6
23094,14,266,-8
23104,8,270,-6
23113,12,267,-9
23123,9,269,-12
23134,12,268,-5
23143,11,270,-11
23190,7,267,-5
23192,10,269,-4
23202,11,272,-8
23213,8,272,-6
23222,11,270,-10
23232,9,269,-2
23242,11,269,-7
23251,8,272,-4
23262,12,266,-6
23271,9,269,-11
23281,7,274,-4
23291,8,268,-7
23301,9,273,-6
23311,12,271,-4
23321,11,270,-11
23330,11,270,-3
23341,12,269,-3
23351,7,271,-8
23360,12,269,-8
23370,8,272,-12
23379,12,269,-4
23390,10,267,-9
23400,9,271,1
23409,13,269,-7
23419,9,269,-2
23430,9,266,-7
23439,9,273,-6
23449,11,269,-7
23458,9,268,-6
23469,13,266,-4
23479,10,270,-10
23488,7,272,-4
23498,6,271,-7
23508,4,273,-6
23518,10,270,-7
23528,10,267,-12
23537,6,271,-4
23547,12,265,-6
23558,7,271,-7
23567,11,268,-2
23577,13,267,-8
23587,9,272,-3
23597,13,268,-5
23607,8,269,-9
23616,7,271,-5
23626,12,269,-5
23636,7,272,-4
23646,10,268,-5
23656,7,271,-8
23666,10,270,-4
23714,7,270,-5
23715,10,270,-2
23725,15,267,-6
23735,12,272,-10
23745,12,271,-6
23754,9,268,-6
23764,9,268,-1
23774,13,266,-3
23784,8,270,-2
23794,13,268,-4
23803,8,272,-8
23814,11,271,-2
23824,11,267,-12
23833,10,274,-4
23843,13,266,-9
23853,10,272,-1
23863,16,264,-6
23873,7,271,-8
23882,11,269,-3
23892,13,268,-9
23903,13,270,0
23912,11,265,-7
23922,10,272,-4
23931,14,265,-9
23942,5,272,-3
23952,12,268,0
23961,8,270,-8
23971,9,269,-2
23982,12,267,-5
23991,5,270,-11
24001,11,273,-3
24010,11,268,-10
24020,9,274,-6
24031,11,267,-6
24040,8,268,-7
24050,8,270,1
24060,8,272,-8
24070,7,270,-7
24080,12,269,-7
24089,10,267,-12
24099,12,267,-4
24110,13,264,-9
24119,9,272,-1
24129,10,268,-6
24139,7,272,-9
24148,12,268,-2
24159,12,267,-6
24168,8,270,-4
24178,11,269,-5
24188,10,269,-8
24235,8,268,-6
24238,8,271,-10
24247,12,268,-4
24257,9,270,-6
24267,8,270,-4
24276,11,270,-5
24287,8,269,-8
24297,9,270,-3
24306,13,264,-5
24316,10,267,-6
24326,9,271,-2
24336,12,264,-10
24346,7,272,-9
24355,11,267,-4
24366,7,271,-10
24376,8,269,-2
24385,12,266,-6
24395,10,269,-9
24404,9,269,-4
24415,9,267,-8
24425,9,272,-6
24434,9,274,-2
24444,13,267,-6
24455,12,266,-9
24464,12,269,0
24474,8,269,-7
24483,5,270,-4
24494,7,270,-9
24504,8,274,-6
24513,11,269,-3
24523,13,263,-7
24534,7,272,-4
24543,14,267,-5
24553,12,265,-12
24562,9,269,-4
24572,11,266,-3
24583,6,271,-11
24592,9,273,-1
24602,8,268,-11
24612,10,270,-5
24622,14,263,-6
24632,9,270,-3
24642,11,266,-3
24651,9,269,-4
24662,8,270,-1
24671,15,263,-9
24681,10,268,-12
24691,9,271,-2
24700,11,268,-7
24711,5,274,-3
24757,9,266,-7
24760,7,273,2
24770,11,268,-6
24779,9,270,-7
24790,11,265,-6
24800,14,266,-6
24809,11,271,-2
24819,12,267,-5
24828,8,272,-7
24839,11,270,-1
24849,8,271,-13
24858,10,273,-3
24868,13,268,-6
24879,9,270,-3
24888,11,268,-2
24898,8,272,-7
24907,6,269,-2
24918,11,268,-8
24928,9,270,-4
24937,11,269,-6
24947,10,267,-9
24957,9,269,2
24967,9,270,-10
24977,7,274,-7
24986,11,267,-5
24996,10,268,-7
25007,8,272,1
25016,10,269,-4
25026,8,270,-8
25036,14,269,-5
25046,13,264,-10
25056,11,267,-1
25065,14,264,-6
25075,9,270,-6
25085,10,268,-8
25095,7,271,-8
25105,12,271,-3
25115,12,266,-10
25124,12,271,-1
25135,14,265,-4
25144,8,271,-5
25154,10,269,-2
25164,8,268,-7
25174,9,271,0
25184,9,269,-7
25194,11,271,-2
25203,13,269,-7
25213,9,269,-9
25223,10,268,1
25233,9,267,-10
25279,8,268,-7
25282,10,269,1
25292,9,268,-8
25302,12,270,-4
25312,13,264,-7
25322,6,270,-6
25331,11,268,0
25341,7,270,-2
25352,8,272,-1
25361,10,269,-12
25371,8,271,-2
25380,12,262,-5
25391,6,272,-2
25401,13,267,-9
25410,11,272,-3
25420,12,263,-11
25431,7,273,-3
25440,14,267,-10
25450,7,268,-1
25459,13,268,-12
25469,6,269,-6
25480,11,264,-8
25489,9,272,-6
25499,11,270,-9
25509,7,275,-8
25519,13,268,-9
25529,10,267,-10
25538,10,267,-2
25548,11,268,-6
25559,9,272,-6
25568,12,269,-4
25578,12,264,-7
25588,9,270,0
25597,11,269,-6
25608,7,268,-5
25617,12,267,-5
25627,11,267,-15
25637,11,272,-2
25647,11,267,-7
25657,8,272,-2
25667,12,268,-6
25676,6,273,-5
25687,10,270,-3
25696,14,264,-9
25706,7,271,-6
25716,7,272,0
25725,9,270,-6
25736,9,270,-7
25746,12,267,-9
25755,6,272,-9
25801,8,268,-6
25804,10,272,-1
25815,12,266,-4
25825,10,270,-9
25834,12,271,-1
25844,13,265,-9
25853,6,271,-2
25864,12,265,-3
25874,9,272,-3
25883,13,266,-5
25893,6,272,-1
25904,11,267,-3
25913,8,268,-7
25923,9,267,-4
25933,12,268,-6
25943,10,273,-4
25953,10,268,-7
25962,8,274,-5
25972,13,267,-2
25982,9,270,-9
25992,11,267,-1
26002,10,268,-11
26012,8,272,-2
26021,10,269,-7
26032,7,272,1
26041,9,268,-6
26051,7,268,-1
26061,11,267,-2
26071,9,267,-8
26081,10,269,-4
26091,11,269,-6
26100,10,272,-1
26110,13,266,-6
26120,9,271,-3
26130,12,266,-1
26140,7,273,-7
26149,11,269,-3
26160,9,271,-10
26170,11,270,-5
26179,10,267,-10
26189,13,271,1
26199,10,268,-4
26209,9,272,2
26219,12,268,-10
26228,6,272,-7
26238,10,266,-4
26249,11,269,-10
26258,11,269,-5
26268,12,267,-6
26277,7,272,-4
26327,9,266,-7
26328,9,267,-1
26337,9,269,-6
26347,12,268,-2
26356,11,267,-10
26366,10,267,-2
26377,8,270,-11
26386,6,270,-6
26396,12,264,-9
26406,10,272,-5
26416,14,269,-3
26426,6,270,-8
26435,12,270,-2
26445,11,266,-8
26456,8,272,-9
26465,13,266,-4
26475,9,272,-4
26485,11,269,0
26494,8,270,-4
26505,7,272,-2
26514,11,265,-9
26524,7,269,-4
26534,9,270,-9
26544,7,271,-7
26554,10,266,-7
26564,8,272,-4
26573,14,267,-4
26584,6,269,-3
26593,13,270,0
26603,8,270,-5
26613,13,270,-4
26622,8,273,-9
26633,15,269,1
26643,11,271,-7
26652,15,269,0
26662,6,270,-7
26672,10,268,3
26682,11,269,-6
26692,10,271,-3
26701,15,266,-3
26712,5,271,-3
26722,11,265,-4
26731,9,270,-5
26741,10,267,-10
26752,9,272,-10
26761,12,266,-8
26771,10,268,-5
26780,12,264,-2
26790,10,269,-13
26801,11,272,0
26847,9,269,-6
26850,8,268,-10
26859,10,272,-2
26869,11,268,-12
26880,11,268,-4
26889,12,264,-7
26899,8,274,-8
26909,11,268,-8
26918,10,268,-7
26929,9,272,2
26938,10,270,-7
26948,6,272,-3
26958,13,266,-9
26968,11,270,-9
26978,13,264,-5
26988,7,271,-9
26997,13,264,-6
27008,11,269,-7
27017,14,269,1
27027,8,269,-7
27037,7,271,-1
27046,6,273,-9
27057,8,270,1
27067,5,273,-5
27076,12,267,-3
27086,8,272,-12
27096,9,269,-3
27106,10,270,-11
27116,14,268,1
27125,11,268,-7
27136,14,266,-2
27146,10,267,-7
27155,7,270,1
27165,8,272,-8
27174,13,269,-2
27185,12,270,-6
27195,8,271,0
27204,8,269,-5
27214,8,270,2
27225,12,270,-10
27234,9,272,-6
27244,12,265,-9
27253,10,270,-3
27264,13,264,-12
27274,11,269,-5
27283,12,265,-8
27293,8,269,-2
27303,12,266,-10
27313,11,271,-3
27323,12,266,-7
27369,9,267,-6
27372,11,271,-7
27382,14,267,-9
27392,9,271,-2
27402,10,268,-8
27411,7,271,-3
27421,11,266,-10
27431,11,267,1
27441,11,268,-6
27451,8,271,-3
27461,11,267,-11
27470,12,271,0
27481,9,269,-7
27490,11,272,2
27500,8,270,-9
27510,14,267,0
27520,10,268,-4
27530,15,267,-3
27540,7,275,-3
27549,12,267,-10
27559,10,273,-6
27570,11,268,-7
27579,9,271,1
27589,11,270,-5
27598,10,270,-6
27609,10,270,-13
27619,6,272,-8
27628,12,266,-9
27638,6,271,-6
27649,14,266,-2
27658,9,271,-3
27668,9,268,-1
27677,11,266,-13
27687,6,273,-4
27698,10,267,-8
27707,9,272,-6
27717,7,270,-12
27727,12,270,-5
27737,7,271,-15
27747,8,272,-4
27756,9,273,-11
27766,12,267,-2
27777,9,272,-9
27786,12,267,-9
27796,8,272,-11
27806,13,266,-12
27815,11,270,-4
27826,9,269,-11
27835,8,267,1
27845,10,271,-10
27891,11,267,-5
27894,7,272,-11
27905,10,272,0
27914,7,272,-5
27924,7,271,0
27934,7,272,-7
27943,9,270,-6
27954,8,268,-10
27964,10,270,-4
27973,9,268,-12
27983,10,266,-3
27993,10,266,-15
28003,12,271,-5
28013,13,264,-10
28022,13,268,-2
28033,14,267,-11
28043,9,269,-2
28052,11,269,-9
28062,9,270,-1
28071,9,268,-8
28082,12,271,2
28092,9,268,-5
28101,8,271,1
28111,7,270,-8
28122,12,269,-4
28131,7,274,-8
28141,9,270,-2
28150,12,266,-11
28161,7,270,-4
28171,12,267,-7
28180,8,271,-2
28190,13,266,-7
28200,9,273,-2
28210,12,265,-4
28220,6,271,-1
28229,11,266,-5
28239,8,269,-7
28250,10,267,-7
28259,8,271,-11
28269,15,265,-2
28279,9,269,-8
28289,11,269,-1
28299,11,267,-11
28308,9,269,-1
28318,8,270,-8
28328,9,270,-2
28338,9,270,-5
28348,7,272,1
28358,8,273,-9
28367,7,270,-1
28419,13,266,-6
28427,12,270,-12
28437,12,269,-2
28446,8,271,-10
28456,14,268,-3
28467,10,270,-9
28476,14,265,-3
28486,7,272,-5
28495,14,265,-9
28506,11,272,-2
28516,11,270,-11
28525,12,266,-4
28535,9,269,-6
28546,8,268,-10
28555,12,269,-1
28565,7,271,-13
28574,13,267,-7
28584,8,272,-5
28595,12,265,-11
28604,8,273,-6
28614,10,269,-8
28624,9,271,-5
28634,9,266,-5
28644,8,272,-3
28653,13,264,-6
28663,7,272,-1
28674,13,266,-5
28683,9,269,-3
28693,12,267,-6
28703,7,271,-3
28712,14,264,-9
28723,7,272,0
28732,9,268,-8
28742,9,269,-3
28752,13,265,-10
28762,10,268,-2
28772,11,267,-10
28782,11,270,-4
28791,9,270,-9
28802,13,269,-5
28811,8,271,-7
28821,12,265,-14
28831,12,268,-3
28840,7,276,-10
28851,12,269,-2
28861,8,269,-8
28870,13,268,-3
28880,12,269,-13
28890,10,272,-2
28900,10,268,-10
28949,9,268,-5
28949,10,269,-6
28959,11,267,-3
28968,12,266,-8
28979,9,273,-3
28989,12,268,-8
28998,11,271,1
29008,9,266,-4
29019,7,272,-3
29028,13,269,-3
29038,8,274,-7
29047,14,269,-5
29058,10,273,-8
29068,13,268,-2
29077,11,265,-7
29087,8,267,-1
29097,14,265,-4
29107,6,273,-5
29117,11,268,-2
29127,9,270,-7
29136,14,267,-4
29147,12,268,-9
29156,13,271,0
29166,11,270,-6
29176,10,270,-2
29186,13,267,-7
29196,7,276,-2
29206,11,269,-5
29215,9,272,-5
29225,13,265,-6
29235,12,266,-7
29245,13,268,-2
29255,10,266,-5
29264,14,269,0
29275,9,269,-9
29285,11,270,-2
29294,10,268,-7
29304,13,266,3
29314,9,271,-4
29324,11,271,-6
29334,7,271,-8
29343,12,269,-3
29353,5,272,3
29364,12,268,-5
29373,6,273,-9
29383,13,267,-9
29392,8,271,-3
29403,7,268,-15
29413,9,272,-2
29422,9,272,-8
29468,10,269,-8
29471,15,269,2
29481,10,269,-5
29492,10,266,-12
29501,5,271,-3
29511,12,264,-8
29521,12,271,-4
29531,12,265,-7
29541,9,270,-1
29550,11,265,-8
29560,9,268,-1
29571,12,264,-10
29580,9,273,-4
29590,14,269,-7
29600,8,272,-3
29609,15,265,-12
29620,8,267,-4
29629,12,267,-9
29639,5,270,-8
29649,11,266,-9
29659,8,269,-3
